,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
332,6.84188786104873e+17,,,2016-01-05 01:44:52,Twitter for iPhone,"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",https://twitter.com/dog_rates/status/684188786104872960/photo/1,10,10,None,None,3659.0,1255.0,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,1.0,Kelpie,0.537782,True,American Staffordshire Terrier,0.08295319999999999,True,Staffordshire Bullterrier,0.0697599,True
333,6.841950855887831e+17,,,2016-01-05 02:09:54,Twitter for iPhone,This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,https://twitter.com/dog_rates/status/684195085588783105/photo/1,9,10,Tino,None,,,,,,,,,,,,,
334,6.842003721189048e+17,,,2016-01-05 02:30:55,Twitter for iPhone,Gang of fearless hoofed puppers here. Straight savages. Elevated for extra terror. Front one has killed before 6/10s https://t.co/jkCb25OWfh,https://twitter.com/dog_rates/status/684200372118904832/photo/1,6,10,None,None,2272.0,1105.0,,,,,,,,,,,
335,6.842228683355054e+17,,,2016-01-05 04:00:18,Twitter for iPhone,Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,https://twitter.com/dog_rates/status/684222868335505415/photo/1,121,110,None,None,,,,,,,,,,,,,
336,6.842257444074947e+17,6.842228683355054e+17,4196983835.0,2016-01-05 04:11:44,Twitter for iPhone,"Two sneaky puppers were not initially seen, moving the rating to 143/130. Please forgive us. Thank you https://t.co/kRK51Y5ac3","https://twitter.com/dog_rates/status/684225744407494656/photo/1,https://twitter.com/dog_rates/status/684225744407494656/photo/1",143,130,None,None,1303.0,228.0,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,2.0,Golden Retriever,0.203249,True,Samoyed,0.06795810000000001,True,Great Pyrenees,0.0653275,True
337,6.842416370993234e+17,,,2016-01-05 05:14:53,Twitter for iPhone,This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,"https://twitter.com/dog_rates/status/684241637099323392/photo/1,https://twitter.com/dog_rates/status/684241637099323392/photo/1,https://twitter.com/dog_rates/status/684241637099323392/photo/1",12,10,Obi,None,8565.0,3541.0,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,1.0,Pembroke,0.508498,True,Black-Footed Ferret,0.115532,False,Weasel,0.0512801,False
338,6.844600693716541e+17,,,2016-01-05 19:42:51,Twitter for iPhone,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,https://twitter.com/dog_rates/status/684460069371654144/photo/1,10,10,Jeph,None,2082.0,594.0,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1.0,Labrador Retriever,0.673691,True,Chesapeake Bay Retriever,0.194897,True,American Staffordshire Terrier,0.05947130000000001,True
339,6.844810745593815e+17,,,2016-01-05 21:06:19,Twitter for iPhone,Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,https://twitter.com/dog_rates/status/684481074559381504/photo/1,10,10,Pippa,None,4068.0,1250.0,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1.0,Chihuahua,0.93781,True,Pomeranian,0.0203067,True,Polecat,0.017357,False
340,6.845384448576676e+17,6.844810745593815e+17,4196983835.0,2016-01-06 00:54:18,Twitter for iPhone,"After watching this video, we've determined that Pippa will be upgraded to a 12/10. Please enjoy https://t.co/IKoRK4yoxV",https://twitter.com/dog_rates/status/684538444857667585/video/1,12,10,None,None,,,,,,,,,,,,,
341,6.845675436133827e+17,,,2016-01-06 02:49:55,Twitter for iPhone,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU,https://twitter.com/dog_rates/status/684567543613382656/photo/1,4,10,Bobby,None,3162.0,1319.0,,,,,,,,,,,
342,6.830988158811546e+17,,,2016-01-02 01:33:43,Twitter for iPhone,aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,https://twitter.com/dog_rates/status/683098815881154561/photo/1,12,10,None,None,,,,,,,,,,,,,
343,6.830300662138184e+17,,,2016-01-01 21:00:32,Twitter for iPhone,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,https://twitter.com/dog_rates/status/683030066213818368/photo/1,10,10,Lulu,None,2267.0,783.0,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1.0,Boxer,0.722218,True,Bull Mastiff,0.193804,True,French Bulldog,0.0551937,True
344,6.813394486558024e+17,,,2015-12-28 05:02:37,Twitter for iPhone,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,https://twitter.com/dog_rates/status/681339448655802368/photo/1,9,10,Asher,None,9754.0,4354.0,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,1.0,Seat Belt,0.5324409999999999,False,Labrador Retriever,0.0946149,True,Kuvasz,0.089863,True
345,6.81340665377194e+17,6.813394486558024e+17,4196983835.0,2015-12-28 05:07:27,Twitter for iPhone,I've been told there's a slight possibility he's checking his mirror. We'll bump to 9.5/10. Still a menace,,5,10,None,None,1720.0,298.0,,,,,,,,,,,
346,6.815231776636764e+17,,,2015-12-28 17:12:42,Twitter for iPhone,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,https://twitter.com/dog_rates/status/681523177663676416/photo/1,12,10,Carly,None,15048.0,6230.0,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1.0,Norfolk Terrier,0.205067,True,German Shepherd,0.160439,True,Chow,0.15623399999999998,True
347,6.815798356684554e+17,,,2015-12-28 20:57:50,Twitter for iPhone,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,https://twitter.com/dog_rates/status/681579835668455424/photo/1,8,10,Apollo,None,3719.0,1397.0,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,1.0,Rottweiler,0.760671,True,Labrador Retriever,0.0965847,True,Staffordshire Bullterrier,0.0403326,True
348,6.816107988678451e+17,,,2015-12-28 23:00:52,Twitter for iPhone,*collapses* 12/10 https://t.co/C7M8mnzHIK,https://twitter.com/dog_rates/status/681610798867845120/photo/1,12,10,None,None,2008.0,508.0,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,1.0,Toy Poodle,0.8217040000000001,True,Miniature Poodle,0.116042,True,Yorkshire Terrier,0.0148472,True
349,6.819811670971228e+17,,,2015-12-29 23:32:35,Twitter for iPhone,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,https://twitter.com/dog_rates/status/681981167097122816/photo/1,12,10,Jimothy,None,2930.0,1104.0,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,1.0,Labrador Retriever,0.4525770000000001,True,Golden Retriever,0.40342,True,Beagle,0.0694857,True
350,6.820031775965594e+17,,,2015-12-30 01:00:03,Twitter for iPhone,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,https://twitter.com/dog_rates/status/682003177596559360/photo/1,5,10,None,None,3306.0,1641.0,,,,,,,,,,,
351,6.820320035842744e+17,,,2015-12-30 02:54:35,Twitter for iPhone,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,https://twitter.com/dog_rates/status/682032003584274432/photo/1,11,10,Ulysses,None,6914.0,2156.0,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1.0,Schipperke,0.997953,True,Groenendael,0.000676435,True,Miniature Pinscher,0.000211246,True
352,6.820473279394611e+17,,,2015-12-30 03:55:29,Twitter for iPhone,We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT,https://twitter.com/dog_rates/status/682047327939461121/photo/1,10,10,None,None,,,,,,,,,,,,,
353,6.82059653698687e+17,,,2015-12-30 04:44:28,Twitter for iPhone,This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4,"https://twitter.com/dog_rates/status/682059653698686977/photo/1,https://twitter.com/dog_rates/status/682059653698686977/photo/1",11,10,Tess,None,,,,,,,,,,,,,
354,6.820880793022136e+17,,,2015-12-30 06:37:25,Vine - Make a Scene,I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,https://vine.co/v/iqMjlxULzbn,12,10,None,None,19234.0,10604.0,,,,,,,,,,,
355,6.822426928274473e+17,,,2015-12-30 16:51:48,Twitter for iPhone,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,https://twitter.com/dog_rates/status/682242692827447297/photo/1,11,10,Samson,None,,,,,,,,,,,,,
356,6.822595240409661e+17,,,2015-12-30 17:58:40,Twitter for iPhone,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,https://twitter.com/dog_rates/status/682259524040966145/photo/1,9,10,Jax,None,,,,,,,,,,,,,
357,6.823037377051402e+17,,,2015-12-30 20:54:22,Twitter for iPhone,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,https://twitter.com/dog_rates/status/682303737705140231/photo/1,9,10,Todo,None,,,,,,,,,,,,,
358,6.823890783236628e+17,,,2015-12-31 02:33:29,Twitter for iPhone,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",https://twitter.com/dog_rates/status/682389078323662849/photo/1,9,10,Brody,None,,,,,,,,,,,,,
359,6.823939057368883e+17,,,2015-12-31 02:52:40,Twitter for iPhone,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,https://twitter.com/dog_rates/status/682393905736888321/photo/1,11,10,Kreg,None,,,,,,,,,,,,,
360,6.824294802043986e+17,,,2015-12-31 05:14:01,Twitter for iPhone,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",https://twitter.com/dog_rates/status/682429480204398592/photo/1,8,10,None,None,3610.0,1248.0,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,1.0,Whippet,0.594701,True,Italian Greyhound,0.314091,True,Mexican Hairless,0.0377733,True
361,6.82638830361514e+17,,,2015-12-31 19:05:54,Twitter for iPhone,I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,"https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1,https://twitter.com/dog_rates/status/682638830361513985/photo/1",12,10,None,None,,,,,,,,,,,,,
362,6.826624319827722e+17,,,2015-12-31 20:39:41,Twitter for iPhone,Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,https://twitter.com/dog_rates/status/682662431982772225/photo/1,11,10,Joey,None,,,,,,,,,,,,,
363,6.8269718622899e+17,,,2015-12-31 22:57:47,Twitter for iPhone,NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz,https://twitter.com/dog_rates/status/682697186228989953/photo/1,12,10,None,None,,,,,,,,,,,,,
364,6.827505461099684e+17,,,2016-01-01 02:29:49,Twitter for iPhone,Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,https://twitter.com/dog_rates/status/682750546109968385/photo/1,9,10,Taco,None,,,,,,,,,,,,,
365,6.828089881787392e+17,6.827884415375606e+17,4196983835.0,2016-01-01 06:22:03,Twitter for iPhone,"I'm aware that I could've said 20/16, but here at WeRateDogs we are very professional. An inconsistent rating scale is simply irresponsible",,20,16,None,None,1863.0,193.0,,,,,,,,,,,
366,6.829620374298993e+17,,,2016-01-01 16:30:13,Twitter for iPhone,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,https://twitter.com/dog_rates/status/682962037429899265/photo/1,7,11,Darrel,None,,,,,,,,,,,,,
367,6.845948898588877e+17,,,2016-01-06 04:38:35,Twitter for iPhone,"""FOR THE LAST TIME I DON'T WANNA PLAY TWISTER ALL THE SPOTS ARE GREY DAMN IT CINDY"" ...10/10 https://t.co/uhQNehTpIu",https://twitter.com/dog_rates/status/684594889858887680/photo/1,10,10,None,None,9402.0,3792.0,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,1.0,Weimaraner,0.948688,True,English Setter,0.0353524,True,Brittany Spaniel,0.00387878,True
368,6.84800227459625e+17,,,2016-01-06 18:14:31,Twitter for iPhone,Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,https://twitter.com/dog_rates/status/684800227459624960/photo/1,11,10,Theodore,None,2847.0,1067.0,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,1.0,Miniature Schnauzer,0.294457,True,Norfolk Terrier,0.161885,True,West Highland White Terrier,0.120992,True
369,6.86730991906517e+17,,,2016-01-12 02:06:41,Twitter for iPhone,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,https://twitter.com/dog_rates/status/686730991906516992/photo/1,12,10,None,None,4369.0,1281.0,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,1.0,Tibetan Mastiff,0.338812,True,Newfoundland,0.180925,True,Golden Retriever,0.180023,True
370,6.8674946067268e+17,,,2016-01-12 03:20:05,Twitter for iPhone,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,https://twitter.com/dog_rates/status/686749460672679938/photo/1,8,10,None,None,,,,,,,,,,,,,
371,6.869471010167357e+17,,,2016-01-12 16:25:26,Twitter for iPhone,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,https://twitter.com/dog_rates/status/686947101016735744/photo/1,11,10,Jackson,None,9057.0,3401.0,,,,,,,,,,,
372,6.87102708889813e+17,,,2016-01-13 02:43:46,Twitter for iPhone,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,https://twitter.com/dog_rates/status/687102708889812993/photo/1,5,10,None,None,,,,,,,,,,,,,
373,6.871099253618565e+17,,,2016-01-13 03:12:26,Twitter for iPhone,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,"https://twitter.com/dog_rates/status/687109925361856513/photo/1,https://twitter.com/dog_rates/status/687109925361856513/photo/1,https://twitter.com/dog_rates/status/687109925361856513/photo/1",11,10,Baxter,None,,,,,,,,,,,,,
374,6.871244857119867e+17,,,2016-01-13 04:10:18,Twitter for iPhone,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,https://twitter.com/dog_rates/status/687124485711986689/photo/1,11,10,Samson,None,,,,,,,,,,,,,
375,6.871279274949632e+17,,,2016-01-13 04:23:58,Twitter for iPhone,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,https://twitter.com/dog_rates/status/687127927494963200/photo/1,9,10,Gordon,None,5750.0,2449.0,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1.0,Pug,0.178205,True,Chihuahua,0.14916400000000002,True,Shih-Tzu,0.120505,True
376,6.8731730631424e+17,,,2016-01-13 16:56:30,Twitter for iPhone,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1",11,10,Tyrone,None,21124.0,9776.0,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1.0,Shih-Tzu,0.747208,True,Maltese Dog,0.0910254,True,Lhasa,0.0357878,True
377,6.873993933943112e+17,,,2016-01-13 22:22:41,Vine - Make a Scene,This is Barry. He's very fast. I hope he finds what he's looking for. 10/10 (vid by @KeeganWolfe33) https://t.co/nTAsyvbIiO,https://vine.co/v/iM2hLu9LU5i,10,10,Barry,None,1991.0,673.0,,,,,,,,,,,
378,6.874605060016333e+17,,,2016-01-14 02:25:31,Twitter for iPhone,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://twitter.com/dog_rates/status/687460506001633280/photo/1,10,10,Kramer,None,2159.0,582.0,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1.0,Boston Bull,0.223366,True,Boxer,0.183596,True,French Bulldog,0.17691600000000002,True
379,6.874807488619479e+17,,,2016-01-14 03:45:57,Twitter for iPhone,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,https://twitter.com/dog_rates/status/687480748861947905/photo/1,12,10,None,None,,,,,,,,,,,,,
380,6.874946528706683e+17,,,2016-01-14 04:41:12,Twitter for iPhone,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://twitter.com/dog_rates/status/687494652870668288/photo/1,7,10,Marq,None,2015.0,612.0,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1.0,Rottweiler,0.391471,True,Miniature Pinscher,0.273595,True,Tibetan Mastiff,0.0416919,True
381,6.876648292644536e+17,,,2016-01-14 15:57:26,Twitter for iPhone,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,https://twitter.com/dog_rates/status/687664829264453632/photo/1,11,10,Opal,None,2039.0,546.0,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1.0,Pug,0.957365,True,French Bulldog,0.0385587,True,Toy Poodle,0.0006673610000000001,True
382,6.877321449915515e+17,,,2016-01-14 20:24:55,Vine - Make a Scene,This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h) https://t.co/kGRcRjRJRl,https://vine.co/v/iOuMphL5DBY,11,10,Ember,None,,,,,,,,,,,,,
383,6.878078016708977e+17,,,2016-01-15 01:25:33,Twitter for iPhone,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,https://twitter.com/dog_rates/status/687807801670897665/photo/1,11,10,Trooper,None,,,,,,,,,,,,,
384,6.878268412651725e+17,,,2016-01-15 02:41:12,Twitter for iPhone,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,"https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1,https://twitter.com/dog_rates/status/687826841265172480/photo/1",12,10,Louis,None,2869.0,1205.0,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1.0,Pomeranian,0.99721,True,Pekinese,0.0008032410000000001,True,Keeshond,0.000372515,True
385,6.878414467670139e+17,,,2016-01-15 03:39:15,Vine - Make a Scene,13/10 I can't stop watching this (vid by @k8lynwright) https://t.co/nZhhMRr5Hp,https://vine.co/v/iOWwUPH1hrw,13,10,None,None,5756.0,2700.0,,,,,,,,,,,
386,6.880641794214707e+17,,,2016-01-15 18:24:18,Twitter for iPhone,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,https://twitter.com/dog_rates/status/688064179421470721/photo/1,11,10,Kilo,None,,,,,,,,,,,,,
387,6.881166551514358e+17,,,2016-01-15 21:52:49,Twitter for iPhone,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,https://twitter.com/dog_rates/status/688116655151435777/photo/1,10,10,None,None,,,,,,,,,,,,,
388,6.882119564408013e+17,,,2016-01-16 04:11:31,Twitter for iPhone,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,https://twitter.com/dog_rates/status/688211956440801280/video/1,13,10,Derby,None,2343.0,891.0,,,,,,,,,,,
389,6.883852800306708e+17,,,2016-01-16 15:40:14,Twitter for iPhone,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,"https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1,https://twitter.com/dog_rates/status/688385280030670848/photo/1",12,10,Louis,None,9765.0,4759.0,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,2.0,Golden Retriever,0.900437,True,Cocker Spaniel,0.0222925,True,Sombrero,0.0149968,False
390,6.866060699557356e+17,,,2016-01-11 17:50:18,Twitter for iPhone,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://twitter.com/dog_rates/status/686606069955735556/photo/1,10,10,Horace,None,,,,,,,,,,,,,
391,6.863940590788977e+17,,,2016-01-11 03:47:50,Vine - Make a Scene,This pup's having a nightmare that he forgot to type a paper due first thing in the morning. 12/10 (vid by ... https://t.co/CufnbUT0pB,https://vine.co/v/iMqBebnOvav,12,10,None,None,,,,,,,,,,,,,
392,6.863865218097725e+17,,,2016-01-11 03:17:53,Twitter for iPhone,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,https://twitter.com/dog_rates/status/686386521809772549/photo/1,11,10,Crimson,None,,,,,,,,,,,,,
393,6.849021838763213e+17,,,2016-01-07 00:59:40,Twitter for iPhone,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,https://twitter.com/dog_rates/status/684902183876321280/photo/1,11,10,Perry,None,1979.0,569.0,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,1.0,Pembroke,0.708034,True,Cardigan,0.291447,True,Dingo,0.000184561,False
394,6.849146600810537e+17,,,2016-01-07 01:49:14,Twitter for iPhone,"""Hello yes I'll just get one of each color thanks"" 12/10 for all https://t.co/AMDsllQs7a",https://twitter.com/dog_rates/status/684914660081053696/photo/1,12,10,None,None,3687.0,1567.0,https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,1.0,Shopping Cart,0.46095,False,Chow,0.261288,True,Labrador Retriever,0.0741938,True
395,6.84926975086035e+17,,,2016-01-07 02:38:10,Twitter for iPhone,Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,https://twitter.com/dog_rates/status/684926975086034944/photo/1,11,10,Bruiser,None,3680.0,500.0,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,1.0,Labrador Retriever,0.769412,True,Golden Retriever,0.144893,True,Lion,0.0214398,False
396,6.849400491510702e+17,,,2016-01-07 03:30:07,Twitter for iPhone,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,"https://twitter.com/dog_rates/status/684940049151070208/photo/1,https://twitter.com/dog_rates/status/684940049151070208/photo/1",12,10,Oreo,None,3385.0,1118.0,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,2.0,Border Collie,0.665578,True,Collie,0.176846,True,Old English Sheepdog,0.0651747,True
397,6.849597985851105e+17,,,2016-01-07 04:48:36,Twitter for iPhone,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10 https://t.co/85q7xlplsJ,https://twitter.com/dog_rates/status/684959798585110529/photo/1,5,10,Jerry,None,,,,,,,,,,,,,
398,6.849698608084541e+17,6.849597985851105e+17,4196983835.0,2016-01-07 05:28:35,Twitter for iPhone,"For those who claim this is a goat, u are wrong. It is not the Greatest Of All Time. The rating of 5/10 should have made that clear. Thank u",,5,10,None,None,2487.0,404.0,,,,,,,,,,,
399,6.851989975653458e+17,,,2016-01-07 20:39:06,Twitter for iPhone,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,https://twitter.com/dog_rates/status/685198997565345792/photo/1,11,10,Alfie,None,2456.0,713.0,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,1.0,Dishwasher,0.8888290000000001,False,Stove,0.013411500000000002,False,Old English Sheepdog,0.00967138,True
400,6.853152399031009e+17,,,2016-01-08 04:21:00,Twitter for iPhone,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,"https://twitter.com/dog_rates/status/685315239903100929/photo/1,https://twitter.com/dog_rates/status/685315239903100929/photo/1",11,10,None,None,,,,,,,,,,,,,
401,6.853215861786706e+17,,,2016-01-08 04:46:13,Twitter for iPhone,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,https://twitter.com/dog_rates/status/685321586178670592/photo/1,10,10,Rocky,None,2785.0,687.0,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1.0,Boston Bull,0.972483,True,French Bulldog,0.0254693,True,Boxer,0.000457544,True
402,6.853251128501248e+17,,,2016-01-08 05:00:14,Twitter for iPhone,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",https://twitter.com/dog_rates/status/685325112850124800/photo/1,10,10,None,None,9975.0,4269.0,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,1.0,Golden Retriever,0.586937,True,Labrador Retriever,0.39826,True,Kuvasz,0.00540969,True
403,6.855322923836662e+17,,,2016-01-08 18:43:29,Twitter for iPhone,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",https://twitter.com/dog_rates/status/685532292383666176/photo/1,9,10,None,None,3196.0,1233.0,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,1.0,White Wolf,0.318524,False,Dingo,0.215436,False,Collie,0.0958052,True
404,6.976304357283226e+17,,,2016-02-11 03:57:11,Vine - Make a Scene,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,https://vine.co/v/in7ZzHPKzWz,8,10,None,None,1839.0,574.0,,,,,,,,,,,
